profile_encoder,scope,split_id,component,explained_variance_ratio,cumulative_explained_variance_ratio
fpca256_7,outer_fold,65,7,0.0012950606605909906,0.9498006344942448
fpca256_7,outer_fold,66,1,0.580792961100843,0.580792961100843
fpca256_7,outer_fold,66,2,0.2979218011087356,0.8787147622095786
fpca256_7,outer_fold,66,3,0.041066678712390864,0.9197814409219695
fpca256_7,outer_fold,66,4,0.022118414707678363,0.9418998556296478
fpca256_7,outer_fold,66,5,0.0049545513895417,0.9468544070191895
fpca256_7,outer_fold,66,6,0.001987336771866456,0.948841743791056
fpca256_7,outer_fold,66,7,0.0012325556709670501,0.950074299462023
fpca256_7,outer_fold,67,1,0.5884887280101041,0.5884887280101041
fpca256_7,outer_fold,67,2,0.29656992597056353,0.8850586539806676
fpca256_7,outer_fold,67,3,0.04042556144276344,0.9254842154234311
fpca256_7,outer_fold,67,4,0.01806554437823289,0.943549759801664
fpca256_7,outer_fold,67,5,0.005096345528081679,0.9486461053297457
fpca256_7,outer_fold,67,6,0.0016358899167554688,0.9502819952465011
fpca256_7,outer_fold,67,7,0.0012441375159860804,0.9515261327624872
fpca256_7,outer_fold,68,1,0.6057981165205747,0.6057981165205747
fpca256_7,outer_fold,68,2,0.28431732113007246,0.8901154376506472
fpca256_7,outer_fold,68,3,0.035999431031335204,0.9261148686819823
fpca256_7,outer_fold,68,4,0.017895609012847254,0.9440104776948296
fpca256_7,outer_fold,68,5,0.004647723517347508,0.9486582012121771
fpca256_7,outer_fold,68,6,0.0017734411598145624,0.9504316423719917
fpca256_7,outer_fold,68,7,0.0011755877018898536,0.9516072300738816
fpca256_7,outer_fold,69,1,0.5713552556884506,0.5713552556884506
fpca256_7,outer_fold,69,2,0.3078094946128256,0.8791647503012762
fpca256_7,outer_fold,69,3,0.04228189730416893,0.9214466476054451
fpca256_7,outer_fold,69,4,0.02122509381874014,0.9426717414241853
fpca256_7,outer_fold,69,5,0.005196537949558857,0.9478682793737442
fpca256_7,outer_fold,69,6,0.0019338678521316525,0.9498021472258759
fpca256_7,outer_fold,69,7,0.0012612197160623904,0.9510633669419383
fpca256_7,outer_fold,70,1,0.561322691730771,0.561322691730771
fpca256_7,outer_fold,70,2,0.3168568987339522,0.8781795904647232
fpca256_7,outer_fold,70,3,0.04189946411109203,0.9200790545758152
fpca256_7,outer_fold,70,4,0.022704059326334965,0.9427831139021502
fpca256_7,outer_fold,70,5,0.005328803386815209,0.9481119172889654
fpca256_7,outer_fold,70,6,0.001864441519660918,0.9499763588086263
fpca256_7,outer_fold,70,7,0.001244466757629187,0.9512208255662555
fpca256_7,outer_fold,71,1,0.5605202697292275,0.5605202697292275
fpca256_7,outer_fold,71,2,0.31214586001598854,0.8726661297452161
fpca256_7,outer_fold,71,3,0.0438403481882076,0.9165064779334237
fpca256_7,outer_fold,71,4,0.023246138077212472,0.9397526160106361
fpca256_7,outer_fold,71,5,0.005444274330568694,0.9451968903412048
fpca256_7,outer_fold,71,6,0.0019853143703916286,0.9471822047115964
fpca256_7,outer_fold,71,7,0.001244462786345003,0.9484266674979415
fpca256_7,outer_fold,72,1,0.6024031292037556,0.6024031292037556
fpca256_7,outer_fold,72,2,0.2863690305364907,0.8887721597402463
fpca256_7,outer_fold,72,3,0.03631761206217326,0.9250897718024195
fpca256_7,outer_fold,72,4,0.018721795461790383,0.9438115672642099
fpca256_7,outer_fold,72,5,0.004696067400386732,0.9485076346645966
fpca256_7,outer_fold,72,6,0.0017530234428151299,0.9502606581074118
fpca256_7,outer_fold,72,7,0.0012232690159174155,0.9514839271233292
fpca256_7,outer_fold,73,1,0.6256742518120563,0.6256742518120563
fpca256_7,outer_fold,73,2,0.2637960873931609,0.8894703392052172
fpca256_7,outer_fold,73,3,0.0373396136996091,0.9268099529048264
fpca256_7,outer_fold,73,4,0.017389006767934045,0.9441989596727605
fpca256_7,outer_fold,73,5,0.004809540340091313,0.9490085000128518
fpca256_7,outer_fold,73,6,0.001831247380358667,0.9508397473932104
fpca256_7,outer_fold,73,7,0.001281098649135164,0.9521208460423456
fpca256_7,outer_fold,74,1,0.6000480559550736,0.6000480559550736
fpca256_7,outer_fold,74,2,0.28329525583726045,0.883343311792334
fpca256_7,outer_fold,74,3,0.04012176773793836,0.9234650795302725
fpca256_7,outer_fold,74,4,0.018915749332836188,0.9423808288631087
fpca256_7,outer_fold,74,5,0.005191857749746153,0.9475726866128549
fpca256_7,outer_fold,74,6,0.0017855722098686743,0.9493582588227235
fpca256_7,outer_fold,74,7,0.0012314816553062856,0.9505897404780298
fpca256_7,outer_fold,75,1,0.5946878416407535,0.5946878416407535
fpca256_7,outer_fold,75,2,0.2945700908819854,0.8892579325227389
fpca256_7,outer_fold,75,3,0.03532186372493095,0.9245797962476698
fpca256_7,outer_fold,75,4,0.019051820568533374,0.9436316168162032
fpca256_7,outer_fold,75,5,0.00518498601540959,0.9488166028316128
fpca256_7,outer_fold,75,6,0.0018437572565357914,0.9506603600881486
fpca256_7,outer_fold,75,7,0.0012508046228471455,0.9519111647109957
fpca256_7,outer_fold,76,1,0.6028041291132745,0.6028041291132745
fpca256_7,outer_fold,76,2,0.2806305690323202,0.8834346981455947
fpca256_7,outer_fold,76,3,0.04015464175894038,0.9235893399045351
fpca256_7,outer_fold,76,4,0.019537708286704633,0.9431270481912397
fpca256_7,outer_fold,76,5,0.00472207807194695,0.9478491262631866
fpca256_7,outer_fold,76,6,0.0018824825685127234,0.9497316088316994
fpca256_7,outer_fold,76,7,0.0012337745223682652,0.9509653833540677
fpca256_7,outer_fold,77,1,0.5954563069633823,0.5954563069633823
fpca256_7,outer_fold,77,2,0.28931411953275005,0.8847704264961322
fpca256_7,outer_fold,77,3,0.04103663668871486,0.9258070631848471
fpca256_7,outer_fold,77,4,0.01938404590214719,0.9451911090869942
fpca256_7,outer_fold,77,5,0.005301564547135186,0.9504926736341294
fpca256_7,outer_fold,77,6,0.0016080480094303085,0.9521007216435596
fpca256_7,outer_fold,77,7,0.0012596043270652908,0.9533603259706249
fpca256_7,outer_fold,78,1,0.5872226215867327,0.5872226215867327
fpca256_7,outer_fold,78,2,0.2935515011962014,0.880774122782934
fpca256_7,outer_fold,78,3,0.0414868039334583,0.9222609267163923
fpca256_7,outer_fold,78,4,0.020510254372191908,0.9427711810885842
