profile_encoder,q_nm_inv,component_1,component_2,component_3,component_4,mean_profile,component_5,component_6,component_7
fpca256_4,8.685547747882083,-0.004277395848402998,0.004916206236778162,0.03920850302772195,0.02089230824882411,1.1063121049661924,,,
fpca256_4,8.767579008592293,-0.004956151036973572,0.005223463240936603,0.04263990063003767,0.019044578976834172,1.1160247362469244,,,
fpca256_4,8.849610269302502,-0.00526898547786896,0.0045167837915746625,0.04571282789328183,0.02162735279103027,1.1254101069888744,,,
fpca256_4,8.931641530012712,-0.0064617324399199975,0.005275987694409265,0.04478053050127203,0.02053134096320715,1.132478517438887,,,
fpca256_4,9.013672790722921,-0.006793443288319861,0.004838868319893886,0.04431766522274266,0.017894599449625296,1.14545955770769,,,
fpca256_4,9.095704051433131,-0.007173430741216601,0.004575814288770262,0.042569453720678864,0.024321828020130686,1.1597852829830773,,,
fpca256_4,9.17773531214334,-0.006428875811409651,0.00632331258052148,0.05034046856980987,0.026328830953810917,1.1738636750942635,,,
fpca256_4,9.25976657285355,-0.006252856480387169,0.006425695671209885,0.052420706850914565,0.026287761348429153,1.1837783075855914,,,
fpca256_4,9.34179783356376,-0.008456937718960498,0.007844474563148214,0.05644912743081331,0.027001738350873387,1.196375580337698,,,
fpca256_4,9.42382909427397,-0.007680137488555211,0.006730504764684357,0.0637976862251167,0.034811826334372374,1.2127380108389656,,,
fpca256_4,9.50586035498418,-0.010169688923394225,0.006530838043497814,0.06542918693935365,0.03601252678501658,1.223989569974781,,,
fpca256_4,9.587891615694389,-0.012115232661639028,0.007576650267301076,0.06745874028589102,0.03963302814426628,1.2410792106052995,,,
fpca256_4,9.669922876404598,-0.01116210597121288,0.008938414787956784,0.06580171172559166,0.04331628576347633,1.2638792900355817,,,
fpca256_4,9.751954137114808,-0.0120033387935523,0.008622066714857086,0.0664651947002966,0.04197749652516017,1.281772375722208,,,
fpca256_4,9.833985397825018,-0.012987414719115744,0.00990574102660003,0.06715548330575885,0.04376911581704407,1.306903246337979,,,
fpca256_4,9.916016658535227,-0.014249157385917399,0.010756259221333752,0.07645088909119742,0.04065148169750442,1.3290597294443056,,,
fpca256_4,9.998047919245437,-0.015445670186430924,0.009867010540367708,0.08385128883374726,0.04340094944312961,1.349881367873929,,,
fpca256_4,10.080079179955646,-0.015268305363707374,0.012249226243365973,0.08802282434859313,0.04520605228576935,1.3688120976468388,,,
fpca256_4,10.162110440665856,-0.01563903372658001,0.01217088407894533,0.09223864020947307,0.04486811889986207,1.3977567464287861,,,
fpca256_4,10.244141701376066,-0.017422653129048258,0.012328684804823901,0.08722693972869015,0.04929654442098539,1.4279191553006652,,,
fpca256_4,10.326172962086275,-0.02061030227051039,0.013817694877947408,0.08921873885476515,0.054571811639932445,1.4483032302953067,,,
fpca256_4,10.408204222796485,-0.021234565603088753,0.015332841577233303,0.09328378058880453,0.052427013025270155,1.4726993053029755,,,
fpca256_4,10.490235483506694,-0.022432184793141446,0.016973968766415857,0.09956783853287161,0.04837903557539505,1.500620083006304,,,
fpca256_4,10.572266744216904,-0.02529049006048843,0.015264038212713847,0.10108158061361314,0.050381720089194074,1.5364513845111012,,,
fpca256_4,10.654298004927114,-0.024921773445711278,0.019295540601547173,0.10822001070687094,0.06132895320999213,1.5731871827870825,,,
fpca256_4,10.736329265637323,-0.02633934283426354,0.02029341420891657,0.11035433416916451,0.06223900153486162,1.601372197800202,,,
fpca256_4,10.818360526347533,-0.02723148593406094,0.02453643933198019,0.11618903629767773,0.07095944205712208,1.6364212221278462,,,
fpca256_4,10.900391787057742,-0.028871894206917974,0.026437090555705558,0.12027920813514176,0.06970743393342592,1.6721854469360837,,,
fpca256_4,10.982423047767952,-0.0315755042953071,0.026218639734363874,0.11590062593691969,0.06967500956314748,1.7094622105769,,,
fpca256_4,11.064454308478162,-0.03331237611643349,0.025195597134198746,0.12577434711128455,0.07294801084641146,1.7464771912335246,,,
