label,role,q_nm_inv,median_profile_sd,mean_profile_sd,cases
BENIGN,contralateral,21.845002591013902,0.1226913161438585,0.15126854509864604,62
BENIGN,contralateral,22.05500261843204,0.11720684275506568,0.16158899860005554,62
BENIGN,contralateral,22.265002645850174,0.10251315817338265,0.15473930259967325,62
BENIGN,contralateral,22.475002673268314,0.11509308498140847,0.1548152388419277,62
BENIGN,contralateral,22.685002700686454,0.10399005771534026,0.15465935003620696,62
BENIGN,contralateral,22.89500272810459,0.09711460268693684,0.14357643957396746,62
BENIGN,target,2.105000013709068,0.09181493536496667,0.10618274111005568,62
BENIGN,target,2.3150000411272047,0.09371989696322582,0.10410576537262123,62
BENIGN,target,2.5250000685453413,0.10813375274335815,0.10639423891216433,62
BENIGN,target,2.7350000959634775,0.10762804009271618,0.11081795304022521,62
BENIGN,target,2.9450001233816145,0.08124686926664129,0.09370699194104122,62
BENIGN,target,3.1550001507997507,0.08320196939197488,0.08767567108555999,62
BENIGN,target,3.3650001782178873,0.0786036667375324,0.08007068546439874,62
BENIGN,target,3.575000205636024,0.06439144110145159,0.07122763080872827,62
BENIGN,target,3.7850002330541606,0.06090905423447922,0.06354033061396346,62
BENIGN,target,3.995000260472297,0.052344029876639865,0.06387006292746267,62
BENIGN,target,4.205000287890433,0.052118130307401034,0.06338408692834295,62
BENIGN,target,4.41500031530857,0.05479203581876693,0.05937391005764304,62
BENIGN,target,4.625000342726707,0.05184877285059082,0.05235609267580622,62
BENIGN,target,4.835000370144844,0.04575801254297608,0.048378580481968934,62
BENIGN,target,5.04500039756298,0.04486314440170494,0.04773027667606046,62
BENIGN,target,5.255000424981116,0.03842683499201953,0.042793385217025116,62
BENIGN,target,5.465000452399253,0.03538864768496776,0.03783446747866722,62
BENIGN,target,5.67500047981739,0.03441490427935271,0.0365782742630453,62
BENIGN,target,5.885000507235526,0.03187985733564641,0.03704172808907365,62
BENIGN,target,6.095000534653662,0.03213945986988376,0.03468725588243219,62
BENIGN,target,6.3050005620717995,0.0309868076181102,0.032965848385324424,62
BENIGN,target,6.515000589489936,0.02612851805148584,0.030833961831942105,62
BENIGN,target,6.725000616908073,0.016656253039770606,0.018437297993078954,62
BENIGN,target,6.935000644326209,0.016656253039770565,0.018437297993078958,62
BENIGN,target,7.145000671744345,0.02670197684135786,0.02960909172989787,62
BENIGN,target,7.355000699162482,0.025900985991730074,0.03335915529989555,62
BENIGN,target,7.565000726580618,0.02554319371573478,0.030320798504160893,62
BENIGN,target,7.775000753998755,0.03079675784169226,0.03415588215387992,62
BENIGN,target,7.9850007814168915,0.02609353210273502,0.031083019685187098,62
BENIGN,target,8.19500080883503,0.02998886337309627,0.031954970023677275,62
BENIGN,target,8.405000836253166,0.03298754104205348,0.036205851189390556,62
BENIGN,target,8.615000863671302,0.03467544028595813,0.040883174739923124,62
BENIGN,target,8.825000891089438,0.03576694578672652,0.04385423020095254,62
BENIGN,target,9.035000918507574,0.04440146422558176,0.04941761526965891,62
BENIGN,target,9.24500094592571,0.04159308003810552,0.044504816496237797,62
BENIGN,target,9.455000973343846,0.050218611030972124,0.05255525023868603,62
BENIGN,target,9.665001000761984,0.05350371105623565,0.053280686529173664,62
BENIGN,target,9.87500102818012,0.048783729930321776,0.0540267011623855,62
BENIGN,target,10.085001055598259,0.06092546704722156,0.06484287923443104,62
BENIGN,target,10.295001083016395,0.05814960490920043,0.0640469567185639,62
BENIGN,target,10.50500111043453,0.06584763226522052,0.07295323481365977,62
BENIGN,target,10.715001137852667,0.07257400372821007,0.07852151130694833,62
BENIGN,target,10.925001165270803,0.0800632766728905,0.09101527515078527,62
BENIGN,target,11.13500119268894,0.0857671323491081,0.09421723248204411,62
BENIGN,target,11.345001220107077,0.08206933477332176,0.09821453890091958,62
BENIGN,target,11.555001247525214,0.09601745695687244,0.11264468782873048,62
BENIGN,target,11.76500127494335,0.10766716639335622,0.12179193953839743,62
