profile_encoder,scope,split_id,component,explained_variance_ratio,cumulative_explained_variance_ratio
fpca256_10,outer_fold,24,7,0.0012650181166819958,0.9556182254619406
fpca256_10,outer_fold,24,8,0.0010252791184284299,0.9566435045803691
fpca256_10,outer_fold,24,9,0.0008916116502223597,0.9575351162305914
fpca256_10,outer_fold,24,10,0.0008774124024683584,0.9584125286330598
fpca256_10,outer_fold,25,1,0.6040469879767318,0.6040469879767318
fpca256_10,outer_fold,25,2,0.28280753001865405,0.886854517995386
fpca256_10,outer_fold,25,3,0.03677338464002031,0.9236279026354063
fpca256_10,outer_fold,25,4,0.018427467448662378,0.9420553700840687
fpca256_10,outer_fold,25,5,0.004943327981851778,0.9469986980659205
fpca256_10,outer_fold,25,6,0.0017349599468758214,0.9487336580127963
fpca256_10,outer_fold,25,7,0.0012544758387137732,0.94998813385151
fpca256_10,outer_fold,25,8,0.001068174906661044,0.951056308758171
fpca256_10,outer_fold,25,9,0.0010135988477586405,0.9520699076059297
fpca256_10,outer_fold,25,10,0.0008801451857434419,0.9529500527916731
fpca256_10,outer_fold,26,1,0.6442350985823535,0.6442350985823535
fpca256_10,outer_fold,26,2,0.2512135742258948,0.8954486728082482
fpca256_10,outer_fold,26,3,0.03452793541269954,0.9299766082209477
fpca256_10,outer_fold,26,4,0.01755173285543146,0.9475283410763792
fpca256_10,outer_fold,26,5,0.004563735557196567,0.9520920766335758
fpca256_10,outer_fold,26,6,0.00165725374893268,0.9537493303825084
fpca256_10,outer_fold,26,7,0.0012540636442424458,0.9550033940267508
fpca256_10,outer_fold,26,8,0.0010033561806420282,0.9560067502073929
fpca256_10,outer_fold,26,9,0.0009004344842399565,0.9569071846916328
fpca256_10,outer_fold,26,10,0.0008624855090301059,0.957769670200663
fpca256_10,outer_fold,27,1,0.6222560665252355,0.6222560665252355
fpca256_10,outer_fold,27,2,0.2597378922316685,0.8819939587569039
fpca256_10,outer_fold,27,3,0.04223133770748874,0.9242252964643927
fpca256_10,outer_fold,27,4,0.019289536227334102,0.9435148326917268
fpca256_10,outer_fold,27,5,0.0047605372711772365,0.948275369962904
fpca256_10,outer_fold,27,6,0.0017388674623029705,0.950014237425207
fpca256_10,outer_fold,27,7,0.0013905152391456533,0.9514047526643526
fpca256_10,outer_fold,27,8,0.0010999340231198375,0.9525046866874725
fpca256_10,outer_fold,27,9,0.0009911958626055394,0.953495882550078
fpca256_10,outer_fold,27,10,0.0009313439537887447,0.9544272265038668
fpca256_10,outer_fold,28,1,0.6365096336447504,0.6365096336447504
fpca256_10,outer_fold,28,2,0.26206415515274223,0.8985737887974927
fpca256_10,outer_fold,28,3,0.03242298431896723,0.9309967731164599
fpca256_10,outer_fold,28,4,0.01672109181531098,0.9477178649317709
fpca256_10,outer_fold,28,5,0.0043477775514478775,0.9520656424832188
fpca256_10,outer_fold,28,6,0.001584960761112595,0.9536506032443314
fpca256_10,outer_fold,28,7,0.0011866589852651715,0.9548372622295965
fpca256_10,outer_fold,28,8,0.0009452222487641837,0.9557824844783607
fpca256_10,outer_fold,28,9,0.00088637721221182,0.9566688616905725
fpca256_10,outer_fold,28,10,0.0008471670060554604,0.957516028696628
fpca256_10,outer_fold,29,1,0.6268643884218884,0.6268643884218884
fpca256_10,outer_fold,29,2,0.271082546657226,0.8979469350791144
fpca256_10,outer_fold,29,3,0.0333384658573542,0.9312854009364686
fpca256_10,outer_fold,29,4,0.017124995470594064,0.9484103964070627
fpca256_10,outer_fold,29,5,0.004283207814580101,0.9526936042216428
fpca256_10,outer_fold,29,6,0.0016237460107604682,0.9543173502324033
fpca256_10,outer_fold,29,7,0.0012735280112947031,0.9555908782436979
fpca256_10,outer_fold,29,8,0.0010275003918618934,0.9566183786355599
fpca256_10,outer_fold,29,9,0.0009013687883252204,0.9575197474238851
fpca256_10,outer_fold,29,10,0.0008489948221260664,0.9583687422460112
fpca256_10,outer_fold,30,1,0.6263637738873737,0.6263637738873737
fpca256_10,outer_fold,30,2,0.26289996820231487,0.8892637420896886
fpca256_10,outer_fold,30,3,0.03617878271418517,0.9254425248038738
fpca256_10,outer_fold,30,4,0.019921820898649346,0.9453643457025231
fpca256_10,outer_fold,30,5,0.004610064914124937,0.9499744106166481
fpca256_10,outer_fold,30,6,0.0018384021598210917,0.9518128127764692
fpca256_10,outer_fold,30,7,0.0012670199086285488,0.9530798326850978
fpca256_10,outer_fold,30,8,0.001087062394869635,0.9541668950799674
fpca256_10,outer_fold,30,9,0.0009687494962809576,0.9551356445762484
fpca256_10,outer_fold,30,10,0.000898038169845608,0.956033682746094
fpca256_10,outer_fold,31,1,0.6271313800164047,0.6271313800164047
fpca256_10,outer_fold,31,2,0.2666356961288274,0.8937670761452321
fpca256_10,outer_fold,31,3,0.036126350484880915,0.929893426630113
fpca256_10,outer_fold,31,4,0.016722323374836007,0.946615750004949
fpca256_10,outer_fold,31,5,0.004444611984486089,0.9510603619894351
fpca256_10,outer_fold,31,6,0.0016497297765498075,0.9527100917659849
fpca256_10,outer_fold,31,7,0.001215202210015084,0.9539252939759999
fpca256_10,outer_fold,31,8,0.000933858802876931,0.9548591527788768
fpca256_10,outer_fold,31,9,0.0009210861292961283,0.9557802389081729
fpca256_10,outer_fold,31,10,0.0008692583436954783,0.9566494972518683
fpca256_10,outer_fold,32,1,0.5972761255405402,0.5972761255405402
fpca256_10,outer_fold,32,2,0.289548396678384,0.8868245222189242
fpca256_10,outer_fold,32,3,0.03615374179021436,0.9229782640091385
fpca256_10,outer_fold,32,4,0.01896056781434565,0.9419388318234841
fpca256_10,outer_fold,32,5,0.005012118947568054,0.9469509507710522
fpca256_10,outer_fold,32,6,0.001811317561344757,0.948762268332397
fpca256_10,outer_fold,32,7,0.0012915293495094305,0.9500537976819063
fpca256_10,outer_fold,32,8,0.0011219110098554521,0.9511757086917618
fpca256_10,outer_fold,32,9,0.0009750062644494315,0.9521507149562113
fpca256_10,outer_fold,32,10,0.0009087895385479969,0.9530595044947593
