cohort,profile_encoder,reference_encoder,split_id,repeat_id,fold_id,metric,delta
full_npt256,fpca256_10,raw256,77,15,2,specificity,-0.47368421052631576
full_npt256,fpca256_10,raw256,78,15,3,roc_auc,0.010714285714285676
full_npt256,fpca256_10,raw256,78,15,3,sensitivity,0.1428571428571428
full_npt256,fpca256_10,raw256,78,15,3,specificity,-0.19999999999999996
full_npt256,fpca256_10,raw256,79,15,4,roc_auc,0.01000000000000012
full_npt256,fpca256_10,raw256,79,15,4,sensitivity,0.2666666666666667
full_npt256,fpca256_10,raw256,79,15,4,specificity,-0.5
full_npt256,fpca256_10,raw256,80,16,0,roc_auc,0.036666666666666625
full_npt256,fpca256_10,raw256,80,16,0,sensitivity,0.20000000000000007
full_npt256,fpca256_10,raw256,80,16,0,specificity,-0.2
full_npt256,fpca256_10,raw256,81,16,1,roc_auc,0.10999999999999999
full_npt256,fpca256_10,raw256,81,16,1,sensitivity,0.06666666666666665
full_npt256,fpca256_10,raw256,81,16,1,specificity,-0.35000000000000003
full_npt256,fpca256_10,raw256,82,16,2,roc_auc,0.22499999999999998
full_npt256,fpca256_10,raw256,82,16,2,sensitivity,0.4375
full_npt256,fpca256_10,raw256,82,16,2,specificity,-0.3
full_npt256,fpca256_10,raw256,83,16,3,roc_auc,0.048872180451127845
full_npt256,fpca256_10,raw256,83,16,3,sensitivity,0.2142857142857142
full_npt256,fpca256_10,raw256,83,16,3,specificity,-0.10526315789473684
full_npt256,fpca256_10,raw256,84,16,4,roc_auc,0.019841269841269882
full_npt256,fpca256_10,raw256,84,16,4,sensitivity,0.28571428571428575
full_npt256,fpca256_10,raw256,84,16,4,specificity,-0.38888888888888884
full_npt256,fpca256_10,raw256,85,17,0,roc_auc,0.2333333333333334
full_npt256,fpca256_10,raw256,85,17,0,sensitivity,0.6
full_npt256,fpca256_10,raw256,85,17,0,specificity,-0.3
full_npt256,fpca256_10,raw256,86,17,1,roc_auc,-0.0980392156862745
full_npt256,fpca256_10,raw256,86,17,1,sensitivity,0.4
full_npt256,fpca256_10,raw256,86,17,1,specificity,-0.2941176470588236
full_npt256,fpca256_10,raw256,87,17,2,roc_auc,0.11481481481481481
full_npt256,fpca256_10,raw256,87,17,2,sensitivity,0.33333333333333337
full_npt256,fpca256_10,raw256,87,17,2,specificity,-0.33333333333333337
full_npt256,fpca256_10,raw256,88,17,3,roc_auc,-0.05639097744360899
full_npt256,fpca256_10,raw256,88,17,3,sensitivity,0.0
full_npt256,fpca256_10,raw256,88,17,3,specificity,-0.368421052631579
full_npt256,fpca256_10,raw256,89,17,4,roc_auc,0.0
full_npt256,fpca256_10,raw256,89,17,4,sensitivity,0.19999999999999996
full_npt256,fpca256_10,raw256,89,17,4,specificity,-0.13043478260869562
full_npt256,fpca256_10,raw256,90,18,0,roc_auc,-0.0757575757575758
full_npt256,fpca256_10,raw256,90,18,0,sensitivity,0.4
full_npt256,fpca256_10,raw256,90,18,0,specificity,-0.5909090909090909
full_npt256,fpca256_10,raw256,91,18,1,roc_auc,0.07450980392156858
full_npt256,fpca256_10,raw256,91,18,1,sensitivity,0.33333333333333337
full_npt256,fpca256_10,raw256,91,18,1,specificity,-0.3529411764705882
full_npt256,fpca256_10,raw256,92,18,2,roc_auc,0.007017543859649145
full_npt256,fpca256_10,raw256,92,18,2,sensitivity,0.4
full_npt256,fpca256_10,raw256,92,18,2,specificity,-0.26315789473684215
full_npt256,fpca256_10,raw256,93,18,3,roc_auc,0.022556390977443663
full_npt256,fpca256_10,raw256,93,18,3,sensitivity,0.1428571428571429
full_npt256,fpca256_10,raw256,93,18,3,specificity,-0.10526315789473684
full_npt256,fpca256_10,raw256,94,18,4,roc_auc,-0.0033333333333332993
full_npt256,fpca256_10,raw256,94,18,4,sensitivity,0.19999999999999996
full_npt256,fpca256_10,raw256,94,18,4,specificity,-0.050000000000000044
full_npt256,fpca256_10,raw256,95,19,0,roc_auc,-0.06333333333333324
full_npt256,fpca256_10,raw256,95,19,0,sensitivity,0.2666666666666667
full_npt256,fpca256_10,raw256,95,19,0,specificity,-0.35000000000000003
full_npt256,fpca256_10,raw256,96,19,1,roc_auc,0.05882352941176472
full_npt256,fpca256_10,raw256,96,19,1,sensitivity,0.33333333333333337
full_npt256,fpca256_10,raw256,96,19,1,specificity,-0.3529411764705882
full_npt256,fpca256_10,raw256,97,19,2,roc_auc,-1.1102230246251565e-16
full_npt256,fpca256_10,raw256,97,19,2,sensitivity,0.06666666666666665
