split_id,feature,full_roc_auc,lofo_roc_auc,lofo_delta_roc_auc,full_sensitivity,lofo_sensitivity,lofo_delta_sensitivity,full_specificity,lofo_specificity,lofo_delta_specificity,permutation_auc_drop
1,sk_weightedrms1,0.7629629629629631,0.7629629629629631,0.0,0.8666666666666667,0.8666666666666667,0.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.0030864197530863224
1,sk_sigma_target1,0.7629629629629631,0.7740740740740741,-0.011111111111111072,0.8666666666666667,0.8,0.06666666666666665,0.4444444444444444,0.5,-0.05555555555555558,-0.011604938271604914
1,sk_sigma_contralateral1,0.7629629629629631,0.7814814814814814,-0.01851851851851838,0.8666666666666667,0.8666666666666667,0.0,0.4444444444444444,0.5,-0.05555555555555558,-0.01839506172839478
1,sk_mahalanobis1,0.7629629629629631,0.7629629629629631,0.0,0.8666666666666667,0.8666666666666667,0.0,0.4444444444444444,0.4444444444444444,0.0,1.1102230246251565e-16
1,sk_meanrms2,0.7629629629629631,0.7629629629629631,0.0,0.8666666666666667,0.8666666666666667,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.005679012345678802
1,sk_weightedrms2,0.7629629629629631,0.7703703703703704,-0.007407407407407307,0.8666666666666667,0.8666666666666667,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.0008641975308640859
1,sk_sigma_target2,0.7629629629629631,0.7814814814814814,-0.01851851851851838,0.8666666666666667,0.8666666666666667,0.0,0.4444444444444444,0.5,-0.05555555555555558,-0.012098765432098646
1,sk_sigma_contralateral2,0.7629629629629631,0.7629629629629631,0.0,0.8666666666666667,0.8666666666666667,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.0022222222222220145
1,sk_mahalanobis2,0.7629629629629631,0.7629629629629631,0.0,0.8666666666666667,0.8666666666666667,0.0,0.4444444444444444,0.4444444444444444,0.0,1.1102230246251565e-16
1,sk_peak14_intensity_abs_delta,0.7629629629629631,0.7666666666666667,-0.0037037037037036535,0.8666666666666667,0.8666666666666667,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.0028395061728394566
1,sk_mean_peak_value_abs_delta,0.7629629629629631,0.7629629629629631,0.0,0.8666666666666667,0.8666666666666667,0.0,0.4444444444444444,0.5,-0.05555555555555558,0.003827160493827142
1,sk_wasserstein_distance_mu_tc,0.7629629629629631,0.7666666666666667,-0.0037037037037036535,0.8666666666666667,0.8666666666666667,0.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,-0.0024691358024691024
1,sk_cosine_distance_full_q2,0.7629629629629631,0.774074074074074,-0.01111111111111096,0.8666666666666667,0.8666666666666667,0.0,0.4444444444444444,0.5,-0.05555555555555558,-0.0012345679012344402
1,sk_wasserstein_distance_full_q2,0.7629629629629631,0.7518518518518519,0.011111111111111183,0.8666666666666667,0.9333333333333333,-0.06666666666666665,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.004074074074074341
2,sk_meanrms1,0.625925925925926,0.625925925925926,0.0,0.8666666666666667,0.8666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,-0.003580246913580165
