model_name,split_id,evaluation_mode,roc_auc,pr_auc,brier_score,log_loss,calibration_intercept,calibration_slope,sensitivity_target,specificity_target,balanced_accuracy_target,ppv_target,npv_target,tp_target,tn_target,fp_target,fn_target,train_patients,test_patients,train_target_cases,test_target_cases,train_cancer_target_cases,test_cancer_target_cases,threshold_youden,threshold_target,target_sensitivity,target_reached,selected_lr1_c,selected_lr2_c
aramis_target_breast_risk,57,stratified_kfold,0.6730158730158731,0.6212810824450755,0.26230863376042685,0.7798628478098704,-0.23742010202195044,0.31542904990203857,0.7333333333333333,0.47619047619047616,0.6047619047619047,0.5,0.7142857142857143,11,10,11,4,131,33,139,36,61,15,0.5696899645595482,0.24972761898325593,0.95,True,0.1,0.3
aramis_target_breast_risk,58,stratified_kfold,0.5565476190476191,0.46163577882012397,0.28064640930758694,0.7964637132546786,-0.22585238946794167,0.17544183258158944,0.8125,0.38095238095238093,0.5967261904761905,0.5,0.7272727272727273,13,8,13,3,131,33,138,37,60,16,0.4179196850411899,0.303162697347712,0.95,True,0.1,0.3
aramis_target_breast_risk,59,stratified_kfold,0.5543859649122806,0.5391702923532017,0.28817611573298363,0.7870270673759572,-0.20775913785863445,0.22210304870154468,0.8,0.42105263157894735,0.6105263157894737,0.5217391304347826,0.7272727272727273,12,8,11,3,132,32,141,34,61,15,0.5089532170295663,0.30713285162448767,0.95,True,0.1,0.3
aramis_target_breast_risk,60,stratified_kfold,0.6105263157894737,0.5907961900703835,0.306835543207415,0.9365818817264906,-0.26024666386725465,0.16060408687128122,0.7333333333333333,0.3684210526315789,0.5508771929824561,0.4782608695652174,0.6363636363636364,11,7,12,4,131,33,141,34,61,15,0.5192681606267,0.3411418678570237,0.95,True,0.1,0.3
aramis_target_breast_risk,61,stratified_kfold,0.543859649122807,0.47974576482761433,0.2906819489740602,0.8056849994016864,-0.26577594702844215,0.22374989696112105,0.8666666666666667,0.3684210526315789,0.6175438596491228,0.52,0.7777777777777778,13,7,12,2,131,33,141,34,61,15,0.4506542947484157,0.2727426635438529,0.95,True,0.1,0.3
aramis_target_breast_risk,62,stratified_kfold,0.7420289855072464,0.6100356660882976,0.21338880501172566,0.6266723637099691,-0.5499831544509893,0.7845884648361585,0.9333333333333333,0.2608695652173913,0.5971014492753624,0.45161290322580644,0.8571428571428571,14,6,17,1,131,33,137,38,61,15,0.5482846382078967,0.2827065187506304,0.95,True,0.1,0.3
aramis_target_breast_risk,63,stratified_kfold,0.6375,0.5911833292453799,0.2336501292867289,0.6477103840753882,0.05488568032832119,0.6632171745954003,0.875,0.3,0.5875,0.5,0.75,14,6,14,2,131,33,139,36,60,16,0.4775815029905674,0.2549344455784705,0.95,True,0.1,0.3
aramis_target_breast_risk,64,stratified_kfold,0.6888888888888889,0.6645074938057394,0.23484338218025774,0.6568461741720805,-0.02056762381105441,0.49131187812080174,0.8,0.5,0.65,0.5714285714285714,0.75,12,9,9,3,132,32,142,33,61,15,0.5749568856655641,0.2495578187851283,0.95,True,0.1,0.3
aramis_target_breast_risk,65,stratified_kfold,0.6761363636363636,0.5883228179092149,0.24546140070072817,0.7053278188474392,-0.43723077441032204,0.47914313949527176,0.9375,0.2727272727272727,0.6051136363636364,0.4838709677419355,0.8571428571428571,15,6,16,1,131,33,137,38,60,16,0.4386895494992535,0.32366917216945845,0.95,True,0.1,0.3
aramis_target_breast_risk,66,stratified_kfold,0.7650793650793651,0.7205676756944506,0.23771360074504436,0.7023436457494663,-0.5218129015202612,0.5084715503538335,0.8666666666666667,0.38095238095238093,0.6238095238095238,0.5,0.8,13,8,13,2,131,33,139,36,61,15,0.5351658039071573,0.2656297173508394,0.95,True,0.1,0.3
aramis_target_breast_risk,67,stratified_kfold,0.7814814814814814,0.732175493351964,0.2069912456790679,0.6012721350615324,0.09946317652373617,0.6659666051558093,0.8666666666666667,0.5555555555555556,0.7111111111111111,0.6190476190476191,0.8333333333333334,13,10,8,2,131,33,142,33,61,15,0.5218206730772939,0.23159640762159703,0.95,True,0.1,0.3
aramis_target_breast_risk,68,stratified_kfold,0.5684210526315789,0.5692452933681004,0.3092005190369766,0.8557169616008126,-0.12282675679801477,0.1704199880438411,0.6666666666666666,0.42105263157894735,0.5438596491228069,0.47619047619047616,0.6153846153846154,10,8,11,5,131,33,141,34,61,15,0.4299163630344438,0.21617742350036254,0.95,True,0.1,0.3
aramis_target_breast_risk,69,stratified_kfold,0.7543859649122807,0.7135012723833778,0.20032334225725332,0.5807954501173964,-0.012386039175687783,1.057395022573932,0.9333333333333333,0.3157894736842105,0.6245614035087719,0.5185185185185185,0.8571428571428571,14,6,13,1,132,32,141,34,61,15,0.5150748500143629,0.2699497180811039,0.95,True,0.1,0.3
aramis_target_breast_risk,70,stratified_kfold,0.674074074074074,0.6558137169241173,0.23379109376661492,0.70146139567485,0.07536349289004707,0.4590509339279976,0.7333333333333333,0.3333333333333333,0.5333333333333333,0.4782608695652174,0.6,11,6,12,4,131,33,142,33,61,15,0.5490244017298395,0.23697622532110682,0.95,True,0.1,0.3
aramis_target_breast_risk,71,stratified_kfold,0.5933333333333334,0.4955443069063758,0.2747887607940302,0.7674764723309151,-0.3151199091542277,0.3178011074192589,0.8666666666666667,0.35,0.6083333333333334,0.5,0.7777777777777778,13,7,13,2,131,33,140,35,61,15,0.403182140715904,0.27971254251426936,0.95,True,0.1,0.3
aramis_target_breast_risk,72,stratified_kfold,0.6730158730158731,0.5827350976328609,0.2338708193273946,0.6709638985004559,-0.19729333752778863,0.4969614289859855,0.7333333333333333,0.47619047619047616,0.6047619047619047,0.5,0.7142857142857143,11,10,11,4,131,33,139,36,61,15,0.35620222899180276,0.31604579780612546,0.95,True,0.1,0.3
aramis_target_breast_risk,73,stratified_kfold,0.6434782608695652,0.6515725483666659,0.27376506267422984,0.7490969063641424,-0.6027810619176502,0.4363573849667519,0.9333333333333333,0.17391304347826086,0.5536231884057972,0.42424242424242425,0.8,14,4,19,1,131,33,137,38,61,15,0.4703593391761159,0.2826174687169594,0.95,True,0.1,0.3
aramis_target_breast_risk,74,stratified_kfold,0.7573529411764706,0.7786081106393605,0.20538912712859228,0.5874952428471283,-0.1429777396394147,0.8128741613789782,0.875,0.35294117647058826,0.6139705882352942,0.56,0.75,14,6,11,2,132,32,142,33,60,16,0.4485060406758025,0.27418765682283647,0.95,True,0.1,0.3
aramis_target_breast_risk,75,stratified_kfold,0.5228070175438596,0.5196457632303015,0.31721160177776775,0.930614625632291,-0.17816326845691083,0.07467940566045939,0.4666666666666667,0.631578947368421,0.5491228070175438,0.5,0.6,7,12,7,8,131,33,141,34,61,15,0.5219830404714947,0.37554230288123863,0.95,True,0.1,0.3
aramis_target_breast_risk,76,stratified_kfold,0.7263157894736842,0.6950752025752025,0.22000468996093467,0.643269483707498,0.027714062757194683,0.5437211801516848,0.7333333333333333,0.631578947368421,0.6824561403508771,0.6111111111111112,0.75,11,12,7,4,131,33,141,34,61,15,0.5457430215272093,0.3336300100014222,0.95,True,0.1,0.3
aramis_target_breast_risk,77,stratified_kfold,0.7916666666666667,0.7324160251827586,0.18122075665576015,0.5304196723686875,-0.19455330753913533,0.9602217014972836,1.0,0.38095238095238093,0.6904761904761905,0.5517241379310345,1.0,16,8,13,0,131,33,138,37,60,16,0.49361385053270224,0.1957000345440729,0.95,True,0.1,0.3
aramis_target_breast_risk,78,stratified_kfold,0.6484848484848484,0.5270843459058779,0.25263107724660977,0.7108869013269682,-0.6299150984367251,0.5876682733771106,1.0,0.2727272727272727,0.6363636363636364,0.4838709677419355,1.0,15,6,16,0,131,33,138,37,61,15,0.49225146350007853,0.29473674805962236,0.95,True,0.1,0.3
aramis_target_breast_risk,79,stratified_kfold,0.6222222222222222,0.6132164940210916,0.27306043827097265,0.7592034281028289,-0.22790724869564913,0.3309102138921989,0.7333333333333333,0.3333333333333333,0.5333333333333333,0.4782608695652174,0.6,11,6,12,4,132,32,142,33,61,15,0.6349796839367204,0.28795066818418624,0.95,True,0.1,0.3
aramis_target_breast_risk,80,stratified_kfold,0.6181818181818182,0.5403463986993399,0.26751339470291174,0.7706027535166011,-0.36247614360129876,0.3066631586630298,0.9333333333333333,0.4090909090909091,0.6712121212121213,0.5185185185185185,0.9,14,9,13,1,131,33,138,37,61,15,0.4774727793420732,0.24073726643664392,0.95,True,0.1,0.3
