label,role,q_nm_inv,median_profile_sd,mean_profile_sd,cases
CANCER,contralateral,8.615000863671302,0.03378313951542775,0.03697558057567997,60
CANCER,contralateral,8.825000891089438,0.037867850407357295,0.041206851969355245,60
CANCER,contralateral,9.035000918507574,0.03520095613541125,0.04208702960872072,60
CANCER,contralateral,9.24500094592571,0.04455612316599883,0.04344936976382962,60
CANCER,contralateral,9.455000973343846,0.042654033709370445,0.047870549345323594,60
CANCER,contralateral,9.665001000761984,0.04410869892088179,0.047513826814929355,60
CANCER,contralateral,9.87500102818012,0.05094983902940466,0.05426273676685109,60
CANCER,contralateral,10.085001055598259,0.057523007596760795,0.05839794515306364,60
CANCER,contralateral,10.295001083016395,0.0529572054002888,0.060409862500438706,60
CANCER,contralateral,10.50500111043453,0.06263523050465476,0.06992516705540666,60
CANCER,contralateral,10.715001137852667,0.07210058836887145,0.08092584372600378,60
CANCER,contralateral,10.925001165270803,0.08348324517775216,0.08746990216029467,60
CANCER,contralateral,11.13500119268894,0.08498439611120284,0.0931080297287437,60
CANCER,contralateral,11.345001220107077,0.0859350296272487,0.100097759118823,60
CANCER,contralateral,11.555001247525214,0.10045112058946612,0.11298963889482501,60
CANCER,contralateral,11.76500127494335,0.11015879719992472,0.12477506148097411,60
CANCER,contralateral,11.975001302361486,0.13163797852473483,0.14832948714057637,60
CANCER,contralateral,12.185001329779622,0.14063861844371361,0.1570839919507715,60
CANCER,contralateral,12.39500135719776,0.1571601477828821,0.18007263703920412,60
CANCER,contralateral,12.605001384615896,0.15583517554009124,0.18772893089216283,60
