model_name,ablation,split_id,threshold_provenance,threshold_sample_count,threshold_cancer_cases,threshold_benign_cases,test_patients,test_target_cases,test_cancer_cases,test_benign_cases,lr1_c,current_lr2_c,threshold_youden,threshold_target,target_sensitivity,target_reached,roc_auc,pr_auc,sensitivity,specificity,balanced_accuracy,ppv,npv,brier_score,log_loss,calibration_intercept,calibration_slope,true_positives,true_negatives,false_positives,false_negatives,profile_c,age_c,symmetry_c
recalibrated_joint_additive,profile_age,20,outer_train_full_chain_lr1_oof_meta_oof_scores,141,61,80,33,34,15,19,0.1,,0.37631620527356513,0.26925714254446104,0.95,True,0.6736842105263159,0.5771158280654848,1.0,0.2631578947368421,0.631578947368421,0.5172413793103449,1.0,0.22808358052505992,0.6436403222357012,-0.0898872752027716,0.932533403848171,15,5,14,0,3.0,1.0,0.1
recalibrated_joint_additive,profile_symmetry,20,outer_train_full_chain_lr1_oof_meta_oof_scores,141,61,80,33,34,15,19,0.1,,0.418685468290928,0.281050396306591,0.95,True,0.5719298245614035,0.6461819901992261,0.7333333333333333,0.15789473684210525,0.44561403508771924,0.4074074074074074,0.42857142857142855,0.2862054004166258,0.9466971419701063,-0.4137368488885329,-0.33126987039648115,11,3,16,4,0.1,0.1,0.3
recalibrated_joint_additive,profile_age_symmetry,20,outer_train_full_chain_lr1_oof_meta_oof_scores,141,61,80,33,34,15,19,0.1,,0.3569884935442808,0.28463406002991876,0.95,True,0.5473684210526316,0.5380205096049498,0.7333333333333333,0.3157894736842105,0.5245614035087719,0.4583333333333333,0.6,0.277739977494291,0.850745530809494,-0.25727466335891813,-0.05053335977056709,11,6,13,4,3.0,1.0,0.3
current_product_exact_legacy,current_product_exact_legacy,21,legacy_outer_train_fitted_lr1_fitted_lr2_scores,139,61,78,33,36,15,21,0.1,0.3,0.44011330252544856,0.3637744209605358,0.95,True,0.6571428571428573,0.5598246835835534,0.7333333333333333,0.42857142857142855,0.5809523809523809,0.4782608695652174,0.6923076923076923,0.23676195054336654,0.6885665992317015,-0.18642909310011582,0.4254566377351322,11,9,12,4,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,21,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,139,61,78,33,36,15,21,0.1,0.3,0.5389776110193051,0.2473908088828377,0.95,True,0.7428571428571429,0.6890656511244747,1.0,0.19047619047619047,0.5952380952380952,0.46875,1.0,0.2056764109429953,0.5946317572205566,-0.1645263826463723,1.6442136699609509,15,4,17,0,,,
recalibrated_joint_additive,calibrated_profile,21,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,33,36,15,21,0.1,,0.4320218886879459,0.35786254869285133,0.95,True,0.6095238095238096,0.49292332712068404,1.0,0.19047619047619047,0.5952380952380952,0.46875,1.0,0.24009537250384205,0.6727770989544227,-0.097467107498479,0.9909544401871712,15,4,17,0,1.0,0.1,0.1
recalibrated_joint_additive,profile_age,21,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,33,36,15,21,0.1,,0.369522376698072,0.29279565282769066,0.95,True,0.7333333333333334,0.7065375042674358,0.9333333333333333,0.23809523809523808,0.5857142857142857,0.4666666666666667,0.8333333333333334,0.20421787289040325,0.5914314064863198,0.2820300466467931,1.7499569182651487,14,5,16,1,3.0,3.0,0.1
recalibrated_joint_additive,profile_symmetry,21,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,33,36,15,21,0.1,,0.4406574468105711,0.3648441768552719,0.95,True,0.6126984126984127,0.5040344382317952,0.8666666666666667,0.19047619047619047,0.5285714285714286,0.43333333333333335,0.6666666666666666,0.24002053883080152,0.6726412372826088,-0.08486881250043064,1.0467929895827603,13,4,17,2,3.0,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,21,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,33,36,15,21,0.1,,0.3693515932263978,0.2929780698342099,0.95,True,0.7301587301587302,0.7024971002270317,0.9333333333333333,0.23809523809523808,0.5857142857142857,0.4666666666666667,0.8333333333333334,0.20419252944300248,0.5912626134275789,0.27842177046257893,1.7473606456468929,14,5,16,1,3.0,3.0,0.001
current_product_exact_legacy,current_product_exact_legacy,22,legacy_outer_train_fitted_lr1_fitted_lr2_scores,141,60,81,33,34,16,18,0.1,0.3,0.3762624336291483,0.3360604702334803,0.95,True,0.6180555555555556,0.5600364785784677,0.75,0.6111111111111112,0.6805555555555556,0.631578947368421,0.7333333333333333,0.26076309524711444,0.7464818692543502,0.07233250658398133,0.344447241598124,12,11,7,4,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,22,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,141,60,81,33,34,16,18,0.1,0.3,0.5048596582463402,0.34885096261130194,0.95,True,0.75,0.7829675838867015,0.8125,0.5,0.65625,0.5909090909090909,0.75,0.2091985430799683,0.6102725848064262,0.33117556761063355,1.557307833740487,13,9,9,3,,,
recalibrated_joint_additive,calibrated_profile,22,outer_train_full_chain_lr1_oof_meta_oof_scores,141,60,81,33,34,16,18,0.1,,0.4435110850075169,0.31555498024422457,0.95,True,0.5416666666666667,0.4854918142204417,0.875,0.1111111111111111,0.4930555555555556,0.4666666666666667,0.5,0.25310124051841987,0.6989406419367623,0.07607512604535811,0.5146025255729795,14,2,16,2,0.1,0.1,0.1
recalibrated_joint_additive,profile_age,22,outer_train_full_chain_lr1_oof_meta_oof_scores,141,60,81,33,34,16,18,0.1,,0.33170491229134663,0.2899772937847788,0.95,True,0.7048611111111112,0.755653596981722,0.6875,0.5555555555555556,0.6215277777777778,0.5789473684210527,0.6666666666666666,0.21804198601020827,0.6335707273690778,0.6331417171608021,1.3012593189822461,11,10,8,5,0.3,1.0,0.1
recalibrated_joint_additive,profile_symmetry,22,outer_train_full_chain_lr1_oof_meta_oof_scores,141,60,81,33,34,16,18,0.1,,0.4430769660397535,0.3190478753690454,0.95,True,0.5381944444444444,0.48251562374425117,0.875,0.1111111111111111,0.4930555555555556,0.4666666666666667,0.5,0.25313858428168884,0.6989919709636995,0.07545873125748805,0.5129151902485759,14,2,16,2,0.1,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,22,outer_train_full_chain_lr1_oof_meta_oof_scores,141,60,81,33,34,16,18,0.1,,0.3307661039456445,0.29160950653738593,0.95,True,0.7048611111111112,0.755653596981722,0.6875,0.5555555555555556,0.6215277777777778,0.5789473684210527,0.6666666666666666,0.21805464384398535,0.633518236696131,0.6371157268234193,1.3073509576228255,11,10,8,5,0.3,1.0,0.001
current_product_exact_legacy,current_product_exact_legacy,23,legacy_outer_train_fitted_lr1_fitted_lr2_scores,140,61,79,33,35,15,20,0.1,0.3,0.4316071033333373,0.24870553331659528,0.95,True,0.7066666666666667,0.6768279676900366,0.8,0.35,0.575,0.48,0.7,0.23649640034328487,0.662481394546097,-0.169465433185699,0.48784689492657257,12,7,13,3,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,23,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,140,61,79,33,35,15,20,0.1,0.3,0.5604561571025476,0.2062597992855978,0.95,True,0.66,0.575021826585294,1.0,0.05,0.525,0.4411764705882353,1.0,0.23997436146407947,0.6794547103571544,-0.31950018405646696,0.5848681553528756,15,1,19,0,,,
recalibrated_joint_additive,calibrated_profile,23,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.4339623619120034,0.2930234824463077,0.95,True,0.67,0.5789126459959794,1.0,0.0,0.5,0.42857142857142855,,0.23319982107479323,0.6586837501069234,0.6296100076056849,3.1648581850527746,15,0,20,0,3.0,0.1,0.1
recalibrated_joint_additive,profile_age,23,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.4004288574175803,0.1965718851883656,0.95,True,0.6566666666666667,0.562495175848117,1.0,0.1,0.55,0.45454545454545453,1.0,0.23899487678633632,0.6701030811068578,-0.17220915638390227,0.558210177692981,15,2,18,0,3.0,3.0,0.1
recalibrated_joint_additive,profile_symmetry,23,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.4320653021141982,0.2926412457459224,0.95,True,0.67,0.5789126459959794,1.0,0.0,0.5,0.42857142857142855,,0.23318571499966084,0.658657995907534,0.630986832668745,3.1753687509271376,15,0,20,0,3.0,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,23,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.4916655838943102,0.22135446128018857,0.95,True,0.6566666666666667,0.5621159064185044,1.0,0.15,0.575,0.46875,1.0,0.2355581038485598,0.6615184879969294,-0.1512017202179446,0.6369367001088954,15,3,17,0,3.0,0.3,0.001
current_product_exact_legacy,current_product_exact_legacy,24,legacy_outer_train_fitted_lr1_fitted_lr2_scores,139,61,78,32,36,15,21,0.1,0.3,0.398994914611026,0.31590765594537995,0.95,True,0.6158730158730159,0.5084033482437964,0.9333333333333333,0.38095238095238093,0.6571428571428571,0.5185185185185185,0.8888888888888888,0.24656548964385758,0.6825870105046423,-0.42423317661298854,0.525794103591771,14,8,13,1,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,24,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,139,61,78,32,36,15,21,0.1,0.3,0.4342365814705592,0.2899643725861639,0.95,True,0.7587301587301587,0.6948636962452752,1.0,0.19047619047619047,0.5952380952380952,0.46875,1.0,0.20981782884214673,0.6060184131905489,-0.6277099621145203,1.5532164316371835,15,4,17,0,,,
recalibrated_joint_additive,calibrated_profile,24,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,32,36,15,21,0.1,,0.4189721250257012,0.24429276528450056,0.95,True,0.5682539682539682,0.4825416358278334,1.0,0.14285714285714285,0.5714285714285714,0.45454545454545453,1.0,0.2339653201468851,0.6552913174347428,-0.12634069650674454,0.8984612223980346,15,3,18,0,0.001,0.1,0.1
recalibrated_joint_additive,profile_age,24,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,32,36,15,21,0.1,,0.4919146450214469,0.1846435961183967,0.95,True,0.7047619047619048,0.6097229048934079,1.0,0.14285714285714285,0.5714285714285714,0.45454545454545453,1.0,0.20710003180464598,0.5950094118661663,-0.31916960772051395,1.1362000911085757,15,3,18,0,0.01,0.3,0.1
recalibrated_joint_additive,profile_symmetry,24,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,32,36,15,21,0.1,,0.418279064368873,0.24971205637636246,0.95,True,0.5619047619047619,0.47953918019379876,1.0,0.14285714285714285,0.5714285714285714,0.45454545454545453,1.0,0.2341991644193686,0.6557841918695324,-0.1268039772783973,0.890057211171459,15,3,18,0,0.001,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,24,outer_train_full_chain_lr1_oof_meta_oof_scores,139,61,78,32,36,15,21,0.1,,0.38121359180188075,0.19861601558794104,0.95,True,0.726984126984127,0.6389691987865362,1.0,0.19047619047619047,0.5952380952380952,0.46875,1.0,0.2065233090974824,0.5938182233711118,-0.34251948890542816,1.1447729993878402,15,4,17,0,0.03,1.0,0.001
current_product_exact_legacy,current_product_exact_legacy,25,legacy_outer_train_fitted_lr1_fitted_lr2_scores,142,61,81,33,33,15,18,0.1,0.3,0.4331055584931515,0.25669836480515623,0.95,True,0.7444444444444445,0.7590434649809359,0.8666666666666667,0.5555555555555556,0.7111111111111111,0.6190476190476191,0.8333333333333334,0.2127790053919066,0.6176693659419076,0.1754808723230559,0.7702251232172046,13,10,8,2,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,25,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,142,61,81,33,33,15,18,0.1,0.3,0.37155648596733176,0.24159341553291866,0.95,True,0.7703703703703704,0.715487673781544,1.0,0.05555555555555555,0.5277777777777778,0.46875,1.0,0.2088053541432706,0.6062936555378926,0.07514659778545012,1.6370138792823834,15,1,17,0,,,
recalibrated_joint_additive,calibrated_profile,25,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,33,33,15,18,0.1,,0.39136835106246287,0.3302960448117372,0.95,True,0.7148148148148148,0.6608811776458836,0.9333333333333333,0.16666666666666666,0.55,0.4827586206896552,0.75,0.23057900634806763,0.6538688594642218,0.5589106548661374,2.0808991370207526,14,3,15,1,0.3,0.1,0.1
recalibrated_joint_additive,profile_age,25,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,33,33,15,18,0.1,,0.34215743789036385,0.2684875793487077,0.95,True,0.7407407407407407,0.7537147554538859,0.9333333333333333,0.16666666666666666,0.55,0.4827586206896552,0.75,0.2172682284411115,0.6327961763494769,0.4322330043162282,1.323539270534594,14,3,15,1,1.0,3.0,0.1
recalibrated_joint_additive,profile_symmetry,25,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,33,33,15,18,0.1,,0.33847062778080833,0.3136529153101051,0.95,True,0.7148148148148148,0.6608811776458836,0.9333333333333333,0.16666666666666666,0.55,0.4827586206896552,0.75,0.22956678699606073,0.651852196705452,0.5223358347228697,1.9405620185376096,14,3,15,1,0.1,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,25,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,33,33,15,18,0.1,,0.3557246456408116,0.249632887922446,0.95,True,0.7481481481481482,0.7638802156449216,0.9333333333333333,0.16666666666666666,0.55,0.4827586206896552,0.75,0.21604157509583882,0.6307024600710321,0.4411557732102341,1.3147801366447,14,3,15,1,0.3,3.0,0.001
current_product_exact_legacy,current_product_exact_legacy,26,legacy_outer_train_fitted_lr1_fitted_lr2_scores,138,61,77,33,37,15,22,0.1,0.3,0.5293391475302577,0.35692099520034354,0.95,True,0.7,0.6647796612768562,0.8666666666666667,0.45454545454545453,0.6606060606060606,0.52,0.8333333333333334,0.25360711299202865,0.719293543816685,-0.4638626595147551,0.43505091442984106,13,10,12,2,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,26,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,138,61,77,33,37,15,22,0.1,0.3,0.5233011251023779,0.1401959790805148,0.95,True,0.7030303030303031,0.6290445630417579,1.0,0.0,0.5,0.40540540540540543,,0.2373758228691284,0.6729569037917433,-0.6564932359973685,0.7695133557819384,15,0,22,0,,,
recalibrated_joint_additive,calibrated_profile,26,outer_train_full_chain_lr1_oof_meta_oof_scores,138,61,77,33,37,15,22,0.1,,0.437279260648073,0.3741276109868249,0.95,True,0.6454545454545455,0.5833275971841616,0.9333333333333333,0.36363636363636365,0.6484848484848484,0.5,0.8888888888888888,0.22312327278919983,0.6359912853970127,0.05230020601576843,1.9010213023700184,14,8,14,1,0.3,0.1,0.1
recalibrated_joint_additive,profile_age,26,outer_train_full_chain_lr1_oof_meta_oof_scores,138,61,77,33,37,15,22,0.1,,0.39143447343760135,0.24015517329048133,0.95,True,0.6848484848484848,0.6014082878310192,1.0,0.2727272727272727,0.6363636363636364,0.4838709677419355,1.0,0.22742314060076838,0.6444541228812487,-0.43008987357965206,0.8078177594541568,15,6,16,0,3.0,0.3,0.1
recalibrated_joint_additive,profile_symmetry,26,outer_train_full_chain_lr1_oof_meta_oof_scores,138,61,77,33,37,15,22,0.1,,0.4376468136579667,0.37514555027551205,0.95,True,0.6484848484848484,0.5913857982423626,0.9333333333333333,0.36363636363636365,0.6484848484848484,0.5,0.8888888888888888,0.22364162211095454,0.6370771181965029,0.04185341196563395,1.8403777005484598,14,8,14,1,0.3,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,26,outer_train_full_chain_lr1_oof_meta_oof_scores,138,61,77,33,37,15,22,0.1,,0.3891893440776781,0.23264382160113237,0.95,True,0.6818181818181819,0.600877455208115,1.0,0.2727272727272727,0.6363636363636364,0.4838709677419355,1.0,0.2271831802951598,0.6432667016977991,-0.42796289961429673,0.8056752772161646,15,6,16,0,1.0,0.3,0.001
current_product_exact_legacy,current_product_exact_legacy,27,legacy_outer_train_fitted_lr1_fitted_lr2_scores,138,60,78,33,37,16,21,0.1,0.3,0.4007002688501072,0.340487191221707,0.95,True,0.6875,0.6211527257420877,0.875,0.38095238095238093,0.6279761904761905,0.5185185185185185,0.8,0.22368869536614175,0.6386499162999346,-0.2714493162129349,0.682504419903591,14,8,13,2,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,27,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,138,60,78,33,37,16,21,0.1,0.3,0.4353570618553219,0.24703182865107592,0.95,True,0.6041666666666667,0.5476732463862917,1.0,0.14285714285714285,0.5714285714285714,0.47058823529411764,1.0,0.25037202599256286,0.6963743404266632,-0.2973111154542393,0.4878492324740709,16,3,18,0,,,
recalibrated_joint_additive,calibrated_profile,27,outer_train_full_chain_lr1_oof_meta_oof_scores,138,60,78,33,37,16,21,0.1,,0.45575277711629586,0.35571749432025596,0.95,True,0.693452380952381,0.6902412380249235,1.0,0.09523809523809523,0.5476190476190477,0.45714285714285713,1.0,0.2322709412674607,0.656603298589791,0.9489235322895991,4.881863441270936,16,2,19,0,0.1,0.1,0.1
recalibrated_joint_additive,profile_age,27,outer_train_full_chain_lr1_oof_meta_oof_scores,138,60,78,33,37,16,21,0.1,,0.3801668788098522,0.284177738898091,0.95,True,0.7589285714285714,0.6812190413752913,0.9375,0.23809523809523808,0.5877976190476191,0.4838709677419355,0.8333333333333334,0.2002980867460489,0.5862687201329545,0.008807724318640704,1.5126217260154213,15,5,16,1,3.0,1.0,0.1
recalibrated_joint_additive,profile_symmetry,27,outer_train_full_chain_lr1_oof_meta_oof_scores,138,60,78,33,37,16,21,0.1,,0.45585666147034376,0.3542467426569128,0.95,True,0.6875000000000001,0.6840276599363455,1.0,0.09523809523809523,0.5476190476190477,0.45714285714285713,1.0,0.2329260735296888,0.6579407670205187,0.8770983041506576,4.588265511084154,16,2,19,0,0.1,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,27,outer_train_full_chain_lr1_oof_meta_oof_scores,138,60,78,33,37,16,21,0.1,,0.3248129597012092,0.2341815970049769,0.95,True,0.5982142857142857,0.5019621232273508,0.875,0.2857142857142857,0.5803571428571428,0.4827586206896552,0.75,0.2568749183024676,0.7110933992527815,-0.2007356756635783,0.36838972957381033,14,6,15,2,3.0,3.0,1.0
current_product_exact_legacy,current_product_exact_legacy,28,legacy_outer_train_fitted_lr1_fitted_lr2_scores,142,61,81,33,33,15,18,0.1,0.3,0.5049149787275217,0.2810088984839914,0.95,True,0.674074074074074,0.6706906264423389,0.8666666666666667,0.2777777777777778,0.5722222222222222,0.5,0.7142857142857143,0.236392152484244,0.6719824282385182,-0.09373407139221684,0.5137218256883564,13,5,13,2,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,28,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,142,61,81,33,33,15,18,0.1,0.3,0.49738242035823244,0.25644413406993266,0.95,True,0.5555555555555556,0.5599215764502696,0.9333333333333333,0.16666666666666666,0.55,0.4827586206896552,0.75,0.2532309443823436,0.695744756140872,-0.1028229427707626,0.43299651131872163,14,3,15,1,,,
recalibrated_joint_additive,calibrated_profile,28,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,33,33,15,18,0.1,,0.410172482494425,0.23623125148066024,0.95,True,0.6148148148148148,0.5805523914144604,1.0,0.0,0.5,0.45454545454545453,,0.2387451999220655,0.6692492138632823,0.09515152350517472,1.1509694582210366,15,0,18,0,0.1,0.1,0.1
recalibrated_joint_additive,profile_age,28,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,33,33,15,18,0.1,,0.38786034323051155,0.23168405430594968,0.95,True,0.5444444444444445,0.5340613932639104,0.9333333333333333,0.2222222222222222,0.5777777777777777,0.5,0.8,0.27024319854019385,0.7319139816681691,-0.08069444982484346,0.2529371859823495,14,4,14,1,3.0,1.0,0.1
recalibrated_joint_additive,profile_symmetry,28,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,33,33,15,18,0.1,,0.4101356178090228,0.23650356473903425,0.95,True,0.6074074074074074,0.5748047077256002,1.0,0.0,0.5,0.45454545454545453,,0.2388178309371456,0.6693732245711639,0.09498642884490713,1.1500663084874854,15,0,18,0,0.1,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,28,outer_train_full_chain_lr1_oof_meta_oof_scores,142,61,81,33,33,15,18,0.1,,0.39590943632401954,0.2444330860198347,0.95,True,0.537037037037037,0.5255632247657419,0.9333333333333333,0.2222222222222222,0.5777777777777777,0.5,0.8,0.26519824629482314,0.7209575137845776,-0.07215040335758492,0.28478456419760434,14,4,14,1,3.0,0.3,0.001
current_product_exact_legacy,current_product_exact_legacy,29,legacy_outer_train_fitted_lr1_fitted_lr2_scores,140,61,79,32,35,15,20,0.1,0.3,0.4699485532485907,0.2872033422686289,0.95,True,0.5533333333333335,0.4696511727783075,0.6666666666666666,0.4,0.5333333333333333,0.45454545454545453,0.6153846153846154,0.3114903296491986,0.8769037049562233,-0.2884951227036587,0.09204165602204854,10,8,12,5,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,29,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,140,61,79,32,35,15,20,0.1,0.3,0.506917897439878,0.25020627506754417,0.95,True,0.7466666666666666,0.757266354016354,1.0,0.15,0.575,0.46875,1.0,0.20263941700499613,0.5925224470538295,-0.196692127642657,1.8457396848008032,15,3,17,0,,,
recalibrated_joint_additive,calibrated_profile,29,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,32,35,15,20,0.1,,0.37995561021671337,0.22554719853138835,0.95,True,0.4566666666666667,0.40662545141255313,1.0,0.0,0.5,0.42857142857142855,,0.2759243060102738,0.7500536775035154,-0.34386042358633995,-0.47613034250102565,15,0,20,0,0.1,0.1,0.1
recalibrated_joint_additive,profile_age,29,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,32,35,15,20,0.1,,0.40912790291262124,0.2660232048683369,0.95,True,0.69,0.6379288663692688,0.9333333333333333,0.2,0.5666666666666667,0.4666666666666667,0.8,0.22202889696340872,0.6355087099983653,-0.05081433995423535,1.1031433382672746,14,4,16,1,0.3,0.1,0.1
recalibrated_joint_additive,profile_symmetry,29,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,32,35,15,20,0.1,,0.36020160322507855,0.1953452187768569,0.95,True,0.4566666666666667,0.40662545141255313,1.0,0.0,0.5,0.42857142857142855,,0.2816530595471394,0.7642422181116096,-0.3305835201376404,-0.41916307202232694,15,0,20,0,0.03,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,29,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,32,35,15,20,0.1,,0.4003634029566582,0.2646308160671456,0.95,True,0.7166666666666667,0.6664435319582378,0.8666666666666667,0.2,0.5333333333333333,0.4482758620689655,0.6666666666666666,0.21391078396200935,0.6178681083924069,-0.004962914649324672,1.2144466769300335,13,4,16,2,0.3,0.3,0.001
current_product_exact_legacy,current_product_exact_legacy,30,legacy_outer_train_fitted_lr1_fitted_lr2_scores,140,61,79,33,35,15,20,0.1,0.3,0.4879728937077418,0.29349119159637077,0.95,True,0.6599999999999999,0.6234197012138188,0.8666666666666667,0.35,0.6083333333333334,0.5,0.7777777777777778,0.2391395460658376,0.7114550935397156,-0.22643838804129054,0.39044053715377347,13,7,13,2,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,30,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,140,61,79,33,35,15,20,0.1,0.3,0.39090158960219884,0.3079038765166524,0.95,True,0.71,0.6801285751285752,0.9333333333333333,0.25,0.5916666666666667,0.4827586206896552,0.8333333333333334,0.21535443072782787,0.624063680054908,-0.17352349205255427,1.1404990208312622,14,5,15,1,,,
recalibrated_joint_additive,calibrated_profile,30,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.42360702211718004,0.22410986125944143,0.95,True,0.5733333333333334,0.5278019588864973,1.0,0.0,0.5,0.42857142857142855,,0.24275362286074947,0.67833646636951,-0.1395175492083403,0.6330688667153008,15,0,20,0,0.03,0.1,0.1
recalibrated_joint_additive,profile_age,30,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.4050690430840119,0.20168178127080572,0.95,True,0.73,0.7259708537649714,0.9333333333333333,0.1,0.5166666666666667,0.4375,0.6666666666666666,0.20969534182777505,0.6100462278185376,0.23696210089839914,1.4210929213764723,14,2,18,1,0.1,1.0,0.1
recalibrated_joint_additive,profile_symmetry,30,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.42380518311999776,0.22385711469104014,0.95,True,0.5733333333333334,0.5278019588864973,1.0,0.0,0.5,0.42857142857142855,,0.24273242061062875,0.6782738168937784,-0.13998524217019412,0.6359630265890912,15,0,20,0,0.03,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,30,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.40390617815556834,0.199760450230176,0.95,True,0.74,0.712028285861303,0.9333333333333333,0.05,0.4916666666666667,0.42424242424242425,0.5,0.20622557559216756,0.607413322010604,0.17287492941383548,1.3905776436548891,14,1,19,1,0.1,3.0,0.1
current_product_exact_legacy,current_product_exact_legacy,31,legacy_outer_train_fitted_lr1_fitted_lr2_scores,140,61,79,33,35,15,20,0.1,0.3,0.5376176336196515,0.28282172163359887,0.95,True,0.5966666666666667,0.609074479160686,0.7333333333333333,0.2,0.4666666666666667,0.4074074074074074,0.5,0.2755985483776417,0.7610714647439514,-0.33099762456880405,0.309903726417069,11,4,16,4,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,31,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,140,61,79,33,35,15,20,0.1,0.3,0.5014666231699955,0.34955435729849027,0.95,True,0.7133333333333334,0.6745010601788095,0.9333333333333333,0.25,0.5916666666666667,0.4827586206896552,0.8333333333333334,0.21626376128437952,0.6211719544890675,-0.3926727022305857,1.411282890504874,14,5,15,1,,,
recalibrated_joint_additive,calibrated_profile,31,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.3942525297229813,0.3004385624306831,0.95,True,0.54,0.48518159426780116,1.0,0.0,0.5,0.42857142857142855,,0.2453138627040414,0.6836275209398363,-0.19231348501511872,0.5754288628306471,15,0,20,0,0.1,0.1,0.1
recalibrated_joint_additive,profile_age,31,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.34892237606452386,0.24370136730098693,0.95,True,0.68,0.6429229852731214,1.0,0.05,0.525,0.4411764705882353,1.0,0.22147665988279674,0.6303923099872911,-0.15262620888819453,1.0426587447950684,15,1,19,0,0.3,1.0,0.1
recalibrated_joint_additive,profile_symmetry,31,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.39623537024991345,0.3000230138490132,0.95,True,0.5266666666666666,0.4697448906205712,1.0,0.0,0.5,0.42857142857142855,,0.24547988190908013,0.6839665658746441,-0.19594142071683307,0.5491102957136961,15,0,20,0,0.1,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,31,outer_train_full_chain_lr1_oof_meta_oof_scores,140,61,79,33,35,15,20,0.1,,0.35755473101185264,0.24828513598644567,0.95,True,0.7000000000000001,0.6692496439143998,1.0,0.1,0.55,0.45454545454545453,1.0,0.21086682912825752,0.607628787681433,-0.11431773879620401,1.2358715385418495,15,2,18,0,0.3,3.0,0.3
