split_id,component,aligned_coefficient,basis_abs_cosine
2,8,0.0395456637753278,0.9399828254548745
2,9,0.07885906601880806,0.912916116098847
2,10,-0.08838871476334202,0.33890712251478305
2,11,-0.19965305898902658,0.45441467500674965
2,12,-0.07308183601492743,0.3838412340703852
2,13,0.09736823070698697,0.3590992567349647
2,14,0.14394491702810497,0.44197714142026534
2,15,-0.06662451128469847,0.5298088598052185
2,16,-0.06126203105791067,0.6882443793425845
2,17,0.02180517831929605,0.4413835459020615
2,18,0.08961268389925514,0.5579150825616557
2,19,0.014527145883817335,0.6716788543839951
2,20,-0.2129543451473421,0.6634589150459871
2,21,-0.18539501891217572,0.5107928148819036
2,22,0.08844719392073852,0.3231484482725666
2,23,0.2181912419364646,0.11512830945037895
2,24,-0.0738034729385636,0.04598020614114784
2,25,-0.04898758738494582,0.25349235135050346
2,26,0.011563159796630092,0.09220209700517545
2,27,0.1396897603153903,0.4588640367259859
2,28,0.2565142188921589,0.047411673975289045
2,29,0.1468532449492271,0.2699813171890515
2,30,-0.003242899442378303,0.20024753873157156
3,1,0.5031701622421331,0.9982541438741189
3,2,-0.13435860633596136,0.998089276035961
3,3,0.06442088077073592,0.9982674511527936
3,4,-0.1650629464843499,0.9977551695470636
3,5,-0.018734207296142502,0.9968442831235378
3,6,-0.1983361939727886,0.9838431164120122
3,7,-0.020043611995430408,0.9448668640912968
3,8,0.07453367644974153,0.9429352711983925
3,9,0.16058879230386985,0.6581387547649535
3,10,-0.16090688946157247,0.6429626576587955
3,11,-0.0012417389170485812,0.8843329256813901
3,12,-0.12638289857320265,0.7667274760691586
3,13,0.05166244078297897,0.740928903842011
3,14,0.08482575068907575,0.2470668853791675
3,15,0.21138749848911922,0.2626348228091706
3,16,-0.0022804653517526437,0.16339908300681777
3,17,0.09781221100129579,0.13838842268769613
3,18,0.033207217898293596,0.37695965373961027
3,19,-0.022311674476902313,0.295118775271216
3,20,-0.0298285097993277,0.06846699894761461
3,21,0.005628504949985425,0.033428436543629605
3,22,-0.17350316341651364,0.04551590967257325
3,23,-0.044124711949745675,0.03375340183364829
3,24,0.1087439949491739,0.16442519130047706
3,25,-0.011880695807030576,0.06318918122646576
3,26,-0.0568483486844309,0.6370169607414766
3,27,0.02229343541786965,0.044162381318690956
3,28,0.1932651597997079,0.2130228812650643
3,29,-0.25988210799461575,0.10205232488332808
3,30,-0.1425203090895719,0.016166767399392427
4,1,0.2377603171569673,0.9995890538664848
4,2,-0.07626322510018832,0.999520060062581
4,3,0.00573426101738086,0.9984132060494558
4,4,-0.18449855590814065,0.9961679098210612
4,5,0.12323865443376525,0.9913917394539697
4,6,-0.32677031401389717,0.9845828831570689
