model_name,split_id,evaluation_mode,roc_auc,pr_auc,brier_score,log_loss,calibration_intercept,calibration_slope,sensitivity_target,specificity_target,balanced_accuracy_target,ppv_target,npv_target,tp_target,tn_target,fp_target,fn_target,train_patients,test_patients,train_target_cases,test_target_cases,train_cancer_target_cases,test_cancer_target_cases,threshold_youden,threshold_target,target_sensitivity,target_reached,selected_lr1_c,selected_lr2_c
aramina_target_breast_risk,78,stratified_kfold,0.596969696969697,0.47471816449629745,0.2714579048398475,0.7631894713885579,-0.5442404679986619,0.4145946990998383,0.9333333333333333,0.2727272727272727,0.603030303030303,0.4666666666666667,0.8571428571428571,14,6,16,1,131,33,138,37,61,15,0.397114749755075,0.30380565358136963,0.95,True,0.1,0.3
aramina_target_breast_risk,79,stratified_kfold,0.6037037037037036,0.6246542463496486,0.2761116248642963,0.766306513430032,-0.23482962237014196,0.3104241856618167,0.8,0.2222222222222222,0.5111111111111111,0.46153846153846156,0.5714285714285714,12,4,14,3,132,32,142,33,61,15,0.5171506693687608,0.24896362677123476,0.95,True,0.1,0.3
aramina_target_breast_risk,80,stratified_kfold,0.593939393939394,0.5077766686897122,0.27642498121369335,0.7898919330288957,-0.3686642683584242,0.28528586810825046,0.9333333333333333,0.4090909090909091,0.6712121212121213,0.5185185185185185,0.9,14,9,13,1,131,33,138,37,61,15,0.4789103142005105,0.28340825631500105,0.95,True,0.1,0.3
aramina_target_breast_risk,81,stratified_kfold,0.5773809523809524,0.5221087072649573,0.27827974627214314,0.7910749892172713,-0.21441364368631594,0.21087293648195216,0.6875,0.38095238095238093,0.5342261904761905,0.4583333333333333,0.6153846153846154,11,8,13,5,131,33,138,37,60,16,0.44109538894323375,0.34984751688693466,0.95,True,0.1,0.3
aramina_target_breast_risk,82,stratified_kfold,0.6866666666666666,0.6378076744456054,0.23316965771525164,0.6513277146584548,-0.08325952072321209,0.5214007281887628,0.8666666666666667,0.45,0.6583333333333333,0.5416666666666666,0.8181818181818182,13,9,11,2,131,33,140,35,61,15,0.45759619123254197,0.25831486961286676,0.95,True,0.1,0.3
aramina_target_breast_risk,83,stratified_kfold,0.7157894736842105,0.6400796117462784,0.22556264101000753,0.6718073768184537,-0.32463104292046213,0.4969131757692505,0.8,0.3684210526315789,0.5842105263157895,0.5,0.7,12,7,12,3,131,33,141,34,61,15,0.33023998415112826,0.34049824183533134,0.95,True,0.1,0.3
aramina_target_breast_risk,84,stratified_kfold,0.5882352941176471,0.5926104282893853,0.26012789588056817,0.7297636669596905,-0.15188710558638002,0.3307974352338567,0.9333333333333333,0.058823529411764705,0.49607843137254903,0.4666666666666667,0.5,14,1,16,1,132,32,143,32,61,15,0.4714902715349221,0.21373863117442737,0.95,True,0.1,0.3
aramina_target_breast_risk,85,stratified_kfold,0.7301587301587302,0.6953535172566122,0.20650500346697798,0.6122294849429554,-0.282827321858335,0.6004086798821859,0.8,0.23809523809523808,0.5190476190476191,0.42857142857142855,0.625,12,5,16,3,131,33,139,36,61,15,0.5556488611172484,0.2316892181574868,0.95,True,0.1,0.3
aramina_target_breast_risk,86,stratified_kfold,0.5703703703703704,0.5285664106010844,0.29240537447577314,0.8251890728240998,-0.17361937705941988,0.13746093060513087,0.7333333333333333,0.3333333333333333,0.5333333333333333,0.4782608695652174,0.6,11,6,12,4,131,33,142,33,61,15,0.4514932000512723,0.3444321685245712,0.95,True,0.1,0.3
aramina_target_breast_risk,87,stratified_kfold,0.5773809523809524,0.5624415540982969,0.2795047916618265,0.768855619459841,-0.23787472360404416,0.27818488285128956,0.8125,0.3333333333333333,0.5729166666666666,0.48148148148148145,0.7,13,7,14,3,131,33,138,37,60,16,0.41560646768606807,0.26316461853414436,0.95,True,0.1,0.3
aramina_target_breast_risk,88,stratified_kfold,0.7133333333333334,0.619633308869279,0.22342428446379115,0.6461009431033051,-0.1652506036849151,0.5216474435677348,0.9333333333333333,0.3,0.6166666666666667,0.5,0.8571428571428571,14,6,14,1,131,33,140,35,61,15,0.4635436124047834,0.19827316086894997,0.95,True,0.1,0.3
aramina_target_breast_risk,89,stratified_kfold,0.5228070175438597,0.44693116356197976,0.31910358566698455,0.936660405376537,-0.23734069076093828,0.02698387052881798,0.7333333333333333,0.3157894736842105,0.5245614035087719,0.4583333333333333,0.6,11,6,13,4,132,32,141,34,61,15,0.3924601360607291,0.31262813790136823,0.95,True,0.1,0.3
aramina_target_breast_risk,90,stratified_kfold,0.7467105263157895,0.7650553020008666,0.20946395335741042,0.6301351127935186,0.10411515888550439,0.580254985656947,0.8125,0.3684210526315789,0.5904605263157895,0.52,0.7,13,7,12,3,131,33,140,35,60,16,0.5904304181335298,0.23903194541314557,0.95,True,0.1,0.3
aramina_target_breast_risk,91,stratified_kfold,0.6912280701754386,0.6834931131246921,0.23144277758284204,0.6511784117761257,0.023427227240995187,0.5221529885735593,0.6666666666666666,0.5789473684210527,0.6228070175438596,0.5555555555555556,0.6875,10,11,8,5,131,33,141,34,61,15,0.456556332822353,0.3885785303725115,0.95,True,0.1,0.3
aramina_target_breast_risk,92,stratified_kfold,0.6190476190476191,0.4943933449773828,0.2730495499596426,0.7774859655880622,-0.6098549830338836,0.46311460425129547,1.0,0.09523809523809523,0.5476190476190477,0.4411764705882353,1.0,15,2,19,0,131,33,139,36,61,15,0.5399285877473041,0.31263617964121676,0.95,True,0.1,0.3
aramina_target_breast_risk,93,stratified_kfold,0.6571428571428571,0.6718911643911644,0.2553983201886185,0.7192510751307434,-0.3864228702611039,0.4110333778324443,0.8,0.3333333333333333,0.5666666666666667,0.46153846153846156,0.7,12,7,14,3,131,33,139,36,61,15,0.39357278732391104,0.32553231952403816,0.95,True,0.1,0.3
aramina_target_breast_risk,94,stratified_kfold,0.5403508771929825,0.4784152120021685,0.29764262643019324,0.8388710419321553,-0.244121930198799,0.06962097395420554,0.8666666666666667,0.21052631578947367,0.5385964912280702,0.4642857142857143,0.6666666666666666,13,4,15,2,132,32,141,34,61,15,0.4939768274794186,0.26468655426746973,0.95,True,0.1,0.3
aramina_target_breast_risk,95,stratified_kfold,0.6666666666666667,0.6635965885965885,0.2415041544313179,0.6934925983877355,-0.32938918358473007,0.472267695272243,0.8,0.25,0.525,0.4444444444444444,0.625,12,5,15,3,131,33,140,35,61,15,0.4456708213740613,0.2897085554288981,0.95,True,0.1,0.3
aramina_target_breast_risk,96,stratified_kfold,0.5777777777777778,0.5278424520444981,0.3166973513931609,0.9385496193332347,-0.3266000760095441,0.11038003581424463,0.7333333333333333,0.38095238095238093,0.5571428571428572,0.4583333333333333,0.6666666666666666,11,8,13,4,131,33,139,36,61,15,0.5580279351523949,0.30643599838254315,0.95,True,0.1,0.3
aramina_target_breast_risk,97,stratified_kfold,0.6333333333333334,0.564927863524579,0.2590901481776081,0.7435731809721705,-0.25681229103934833,0.3343739383371169,0.8666666666666667,0.45,0.6583333333333333,0.5416666666666666,0.8181818181818182,13,9,11,2,131,33,140,35,61,15,0.5176354238704062,0.3085979002057376,0.95,True,0.1,0.3
aramina_target_breast_risk,98,stratified_kfold,0.6733333333333333,0.6524600631899947,0.25568011759351117,0.7398155322000136,-0.2603594180203037,0.3608294252910891,0.8666666666666667,0.4,0.6333333333333333,0.52,0.8,13,8,12,2,131,33,140,35,61,15,0.580644053393501,0.3319485884811683,0.95,True,0.1,0.3
aramina_target_breast_risk,99,stratified_kfold,0.6458333333333334,0.5972009155751326,0.26125977299702996,0.7476599592898308,-0.0734344403011704,0.3461258375994213,0.875,0.3333333333333333,0.6041666666666666,0.5384615384615384,0.75,14,6,12,2,132,32,141,34,60,16,0.4153148336867759,0.21499789375490658,0.95,True,0.1,0.3
