cohort,profile_encoder,reference_encoder,split_id,repeat_id,fold_id,metric,delta
common,fpca256_10,raw256,29,5,4,specificity,-0.27777777777777785
common,fpca256_10,raw256,30,6,0,roc_auc,0.048872180451127845
common,fpca256_10,raw256,30,6,0,sensitivity,0.1428571428571429
common,fpca256_10,raw256,30,6,0,specificity,-0.15789473684210525
common,fpca256_10,raw256,31,6,1,roc_auc,0.06666666666666665
common,fpca256_10,raw256,31,6,1,sensitivity,0.20000000000000007
common,fpca256_10,raw256,31,6,1,specificity,-0.21052631578947367
common,fpca256_10,raw256,32,6,2,roc_auc,0.0
common,fpca256_10,raw256,32,6,2,sensitivity,0.4285714285714286
common,fpca256_10,raw256,32,6,2,specificity,-0.3684210526315789
common,fpca256_10,raw256,33,6,3,roc_auc,-0.023809523809523836
common,fpca256_10,raw256,33,6,3,sensitivity,0.42857142857142855
common,fpca256_10,raw256,33,6,3,specificity,-0.5
common,fpca256_10,raw256,34,6,4,roc_auc,-0.020242914979757054
common,fpca256_10,raw256,34,6,4,sensitivity,0.23076923076923084
common,fpca256_10,raw256,34,6,4,specificity,-0.3157894736842105
common,fpca256_10,raw256,35,7,0,roc_auc,-0.02857142857142847
common,fpca256_10,raw256,35,7,0,sensitivity,0.0
common,fpca256_10,raw256,35,7,0,specificity,-0.09999999999999998
common,fpca256_10,raw256,36,7,1,roc_auc,0.16666666666666663
common,fpca256_10,raw256,36,7,1,sensitivity,0.5714285714285714
common,fpca256_10,raw256,36,7,1,specificity,-0.5
common,fpca256_10,raw256,37,7,2,roc_auc,-0.003968253968253843
common,fpca256_10,raw256,37,7,2,sensitivity,0.2857142857142857
common,fpca256_10,raw256,37,7,2,specificity,-0.38888888888888895
common,fpca256_10,raw256,38,7,3,roc_auc,-0.051587301587301626
