profile_encoder,q_nm_inv,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,mean_profile,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30
fpca256_10,6.962891272967681,0.00032675861335199584,0.00024615084338121653,0.0018670309320151257,0.0011693299531853245,-0.011351200493230715,-0.0015722521750945362,0.02797080240408742,0.0030351414862945358,0.029880084373771196,0.008221089759917241,1.0014355848963643,,,,,,,,,,,,,,,,,,,,
fpca256_10,7.044922533677891,-0.0005836575857232035,0.0013180697717850168,0.002587348715648001,0.005525943026038192,-0.009283437585513277,-0.019377489060604138,0.035816317998266234,0.012160671421423668,-0.0017194290698778062,0.004375317303105673,0.9994168905541682,,,,,,,,,,,,,,,,,,,,
fpca256_10,7.1269537943881005,0.00016249088042255924,0.0007366542892818179,0.00723938545534723,0.017189328938164307,-0.03066981281659106,-0.02055878280369082,0.12540254609051646,0.019641264034838454,-0.03640204036421861,0.04458517166804265,0.9981379533342031,,,,,,,,,,,,,,,,,,,,
fpca256_10,7.20898505509831,0.0003476244396466177,0.0022496094717136673,0.009410958432248822,0.01706086118550688,-0.027908378707730417,-0.01763350789298115,0.09453113271837908,0.046259608188124364,0.005272894548885079,0.05925078471641439,0.9988325061110087,,,,,,,,,,,,,,,,,,,,
fpca256_10,7.29101631580852,5.456043982166167e-05,0.002326350195107842,0.01001858291548012,0.018734558685211386,-0.04166506398248151,-0.03835024133976181,0.10646540734375048,0.007408159636378055,-0.031279368152145645,0.05871997600373705,1.0069841317014436,,,,,,,,,,,,,,,,,,,,
fpca256_10,7.373047576518729,0.0009226716012427896,0.0005478082782694558,0.010559036295925164,0.01725273644316911,-0.038275386101719544,-0.031692272681684196,0.12832219983523466,0.02399370590051483,-0.00975220473601332,0.02890543833759773,1.0062889997928168,,,,,,,,,,,,,,,,,,,,
fpca256_10,7.455078837228939,0.0018107496938792563,0.001496227184659294,0.008769882131834213,0.013040866803013565,-0.03639922977004783,-0.03216476471151173,0.08671427703963726,0.04308991376790882,0.0031083114017788583,0.04819419722870467,1.0128905870397213,,,,,,,,,,,,,,,,,,,,
fpca256_10,7.5371100979391485,0.0013174404177788285,0.001904408859120291,0.012734861379280267,0.009939557321792813,-0.028002003728663277,-0.03278188262706902,0.0992750101723462,0.01729125047327518,-0.011759252287700478,0.040911102659765525,1.012229063915658,,,,,,,,,,,,,,,,,,,,
fpca256_10,7.619141358649358,0.0009752789001279678,0.0010820935654231923,0.014143115957742014,0.010901098078518402,-0.029045278375296375,-0.024380306367101368,0.09878512784702734,0.036501367961479646,0.018531747074117963,0.027696953876558326,1.0152186895721453,,,,,,,,,,,,,,,,,,,,
fpca256_10,7.701172619359568,0.001425307966492849,0.0003003568603424858,0.01521792358597791,0.01567035980330311,-0.034302525257619405,-0.02059878651087918,0.07580826249422781,0.03146333675621526,-0.012890864191913994,0.03486115961886307,1.016757456624605,,,,,,,,,,,,,,,,,,,,
fpca256_10,7.783203880069777,0.0020294959045146807,0.0010974070461134194,0.017401922028648754,0.016269947158449812,-0.03940768915466772,-0.024239375227465783,0.056332130031934574,0.04462857937427823,0.00847094551090543,0.06062194481243515,1.021230763792386,,,,,,,,,,,,,,,,,,,,
fpca256_10,7.865235140779987,0.002004625078131535,0.001049638302844968,0.01398200671839397,0.0183100799633325,-0.04343200441526189,-0.010086671581593237,0.09182927793631783,0.056881874361412024,0.014297052691308156,0.0618227064368276,1.0291961363765945,,,,,,,,,,,,,,,,,,,,
fpca256_10,7.947266401490197,0.001993998499311691,0.0017668781584596754,0.01997534243080488,0.020006017920326843,-0.0383017028506328,-0.03621697332408543,0.10008705859792946,0.012140199030217687,-0.006165151288991632,0.04233064092198373,1.0342300451857536,,,,,,,,,,,,,,,,,,,,
fpca256_10,8.029297662200406,0.002257765339574938,0.0026624325967179933,0.02155569989106603,0.01953365561713301,-0.037504506410072136,-0.03405134893613292,0.09831720835926838,-0.0047310015570909926,-0.029159271141575047,0.036114295714865276,1.0436442962846153,,,,,,,,,,,,,,,,,,,,
